AccNum	Gene	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001013649	C2orf68	124.0	16	4.0	140.0	69.0	2.0	4.0
NM_001142964	C22orf46	3.0	2	0.0	5.0	4.0	0.0	1.0
NM_015475	FAM98A	118.0	7	0.0	125.0	95.0	9.0	2.0
NM_001277304	POTEB	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_178160	OTOP2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032773	LRCH3	179.0	36	0.0	215.0	174.0	1.0	3.0
NM_001195076	C19orf81	15.0	0	2.0	15.0	11.0	0.0	4.0
NM_001350073	ZNF692	51.0	6	1.0	57.0	23.0	34.0	0.0
NM_001005291	SREBF1	1746.0	273	2.0	2019.0	1846.0	53.0	3.0
NM_138803	CCDC148	1.0	0	0.0	1.0	1.0	0.0	0.0
NM_001003750	OR8I2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_032846	RAB2B	209.0	78	19.0	287.0	226.0	23.0	6.0
NM_018210	NAXD	66.0	15	0.0	81.0	61.0	18.0	2.0
NM_015038	KIAA0754	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_004537	NAP1L1	675.0	59	0.0	734.0	493.0	205.0	12.0
NM_013369	DNMT3L	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001135642	INPP5K	622.0	67	0.0	689.0	375.0	269.0	31.0
NM_001144954	C5orf47	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000729	CCK	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002561	P2RX5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_003772	JRKL	108.0	0	0.0	108.0	80.0	19.0	2.0
NM_000682	ADRA2B	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014650	ZNF432	24.0	0	0.0	24.0	14.0	10.0	0.0
NM_001114086	CLIC5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001204375	NPR3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001006117	RBMY1J	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001077663	URGCP	0.0	4	0.0	4.0	1.0	0.0	0.0
NM_194460	RNF126	155.0	16	0.0	171.0	95.0	11.0	4.0
NM_001031743	CFAP206	1.0	0	0.0	1.0	0.0	1.0	0.0
NM_001329941	LIPT2	23.0	0	0.0	23.0	15.0	0.0	2.0
NM_002178	IGFBP6	2.0	0	0.0	2.0	2.0	0.0	0.0
NM_001145297	EXOC7	484.0	68	0.0	552.0	441.0	7.0	1.0
NM_152559	METTL27	7.0	5	1.0	12.0	5.0	5.0	0.0
NM_001300901	TCEAL4	20.0	0	1.0	20.0	20.0	0.0	0.0
NM_181708	BCDIN3D	39.0	0	0.0	39.0	20.0	0.0	1.0
NM_006012	CLPP	279.0	75	1.0	354.0	334.0	9.0	3.0
NM_006794	GPR75	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001206427	ATP5MD	321.0	18	34.0	339.0	53.0	110.0	0.0
NM_001136050	DHRS1	68.0	15	0.0	83.0	49.0	26.0	4.0
NM_000797	DRD4	1.0	0	0.0	1.0	0.0	0.0	1.0
NM_014975	MAST1	4.0	0	0.0	4.0	4.0	0.0	0.0
NM_001270616	PROX1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_000417	IL2RA	7.0	0	0.0	7.0	3.0	4.0	0.0
NM_001731	BTG1	536.0	0	1.0	536.0	200.0	323.0	6.0
NM_001002231	KLK2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001283009	RTEL1	124.0	15	2.0	139.0	89.0	50.0	0.0
NM_001001918	OR14C36	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_053042	ZNF518B	121.0	4	4.0	125.0	85.0	39.0	0.0
NM_001324321	MAST2	62.0	13	1.0	75.0	75.0	0.0	0.0
NM_005958	MTNR1A	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_002700	POU4F3	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_014587	SOX8	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001286076	RPA2	534.0	83	1.0	617.0	272.0	305.0	14.0
NM_001321449	IZUMO2	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_006594	AP4B1	226.0	14	5.0	240.0	171.0	46.0	1.0
NM_001330332	CD70	78.0	15	12.0	93.0	66.0	15.0	1.0
NM_004288	CYTIP	15.0	0	0.0	15.0	11.0	1.0	0.0
NM_001281432	ZNHIT3	197.0	28	79.0	225.0	77.0	1.0	4.0
NM_001170569	CXorf56	74.0	0	0.0	74.0	41.0	33.0	0.0
NM_014429	MORC1	4.0	2	1.0	6.0	6.0	0.0	0.0
NM_021025	TLX3	44.0	0	0.0	44.0	26.0	8.0	1.0
NM_031438	NUDT12	86.0	15	0.0	101.0	73.0	16.0	4.0
NM_014297	ETHE1	39.0	8	0.0	47.0	38.0	1.0	1.0
NM_001001917	OR56A1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_001321245	PLSCR5	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_021133	RNASEL	161.0	26	0.0	187.0	120.0	59.0	1.0
NM_021141	XRCC5	2741.0	699	7.0	3440.0	3011.0	100.0	65.0
NM_002367	MAGEB4	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_030630	HID1	0.0	0	0.0	0.0	0.0	0.0	0.0
NM_015896	ZMYND10	1.0	1	0.0	2.0	2.0	0.0	0.0
NM_006811	SERINC3	3028.0	436	1.0	3464.0	2676.0	650.0	57.0
NM_001320820	COQ10B	368.0	35	1.0	403.0	377.0	2.0	7.0
