Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	38	8.98345153664	0.000123532895873	NM_006015, NM_005334, NM_006460, NM_001130823, NM_005526, NM_001429, NM_002616, NM_001964, NM_006079, NM_002040, NM_003070, NM_015898, NM_004380, NM_003920, NM_001987, NM_004774, NM_003651, NM_005612, NM_001282748, NM_001123385, NM_014943, NM_001033561, NM_153813, NM_014795, NM_001005291, NM_001007026, NM_006312, NM_001288724, NM_031923, NM_014703, NM_001318833, NM_001300946, NM_001145358, NM_022817, NM_001273, NM_001128844, NM_006378, NM_001973	388	357	7039	1.93105489619	0.203625073381	0.203625073381	0.210156765629
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	39	9.21985815603	0.000295175398416	NM_194278, NM_001185009, NM_003204, NM_181846, NM_005093, NM_005334, NM_001313959, NM_005253, NM_005526, NM_001320755, NM_002586, NM_139199, NM_022465, NM_032999, NM_001964, NM_006079, NM_002040, NM_005955, NM_004380, NM_001271840, NM_022841, NM_001949, NM_012231, NM_001987, NM_001278669, NM_003651, NM_005612, NM_014943, NM_006887, NM_020714, NM_001005291, NM_001288724, NM_032711, NM_001300946, NM_005920, NM_001145358, NM_152293, NM_005641, NM_001973	392	386	7107	1.83179787459	0.147863609669	0.147863609669	0.429023976191
GOTERM_MF_DIRECT	GO:0003712~transcription cofactor activity	11	2.60047281324	0.000379402945363	NM_005120, NM_003204, NM_012256, NM_004380, NM_004229, NM_005481, NM_001429, NM_001973, NM_001731, NM_004774, NM_001330211	392	51	7107	3.91041416567	0.18590272347	0.097726606549	0.551130137985
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	42	9.92907801418	0.00055378890802	NM_003204, NM_001185009, NM_001421, NM_022769, NM_001330331, NM_005093, NM_001318202, NM_005334, NM_016457, NM_005253, NM_005526, NM_002586, NM_139199, NM_001429, NM_022465, NM_002616, NM_002093, NM_001964, NM_006079, NM_002040, NM_003070, NM_005955, NM_004380, NM_004229, NM_001318240, NM_001987, NM_004774, NM_001256732, NM_005120, NM_001278669, NM_005612, NM_014795, NM_001005291, NM_001288724, NM_001204, NM_020746, NM_032711, NM_015062, NM_005920, NM_001145358, NM_001080424, NM_001128844	388	441	7039	1.72778595974	0.639735094479	0.399779285995	0.938876451553
GOTERM_MF_DIRECT	GO:0001104~RNA polymerase II transcription cofactor activity	8	1.89125295508	0.000785156639839	NM_005120, NM_004831, NM_018019, NM_015062, NM_001305456, NM_004229, NM_004774, NM_001330211	392	29	7107	5.00140745954	0.346702098908	0.132298354657	1.13740677176
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	75	17.7304964539	0.000817157094642	NM_194278, NM_022769, NM_181846, NM_005093, NM_006015, NM_001305456, NM_012204, NM_152735, NM_001130823, NM_005253, NM_001085458, NM_001320755, NM_002586, NM_005338, NM_001286379, NM_003070, NM_014712, NM_015898, NM_001271840, NM_017620, NM_001289067, NM_017520, NM_003920, NM_003651, NM_012256, NM_003685, NM_001282748, NM_014943, NM_153042, NM_001007026, NM_019589, NM_002714, NM_004831, NM_032408, NM_014703, NM_005920, NM_001273, NM_001286072, NM_002613, NM_018019, NM_001320731, NM_001185009, NM_006460, NM_018372, NM_005526, NM_005078, NM_139199, NM_001286790, NM_002616, NM_022465, NM_006079, NM_018237, NM_020807, NM_001949, NM_012231, NM_005612, NM_017588, NM_015015, NM_001123385, NM_001033561, NM_153813, NM_020714, NM_014795, NM_006312, NM_020781, NM_032711, NM_015062, NM_001300946, NM_001145358, NM_022817, NM_152293, NM_001128844, NM_001316978, NM_017550, NM_001973	388	947	7039	1.43678082714	0.778345671295	0.39480954137	1.38246553705
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	21	4.96453900709	0.000858265307443	NM_005120, NM_001185009, NM_001305456, NM_006015, NM_005334, NM_001429, NM_004831, NM_006079, NM_001288724, NM_002040, NM_005955, NM_018237, NM_003070, NM_004380, NM_022817, NM_005481, NM_004229, NM_152293, NM_001128844, NM_001318240, NM_004774	392	168	7107	2.2662627551	0.372103248687	0.109831834133	1.24269918759
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	27	6.3829787234	0.000906480290319	NM_015409, NM_005334, NM_001130823, NM_005253, NM_001429, NM_002586, NM_016287, NM_006079, NM_002040, NM_003070, NM_004380, NM_001289067, NM_001318240, NM_004774, NM_005120, NM_014233, NM_005612, NM_001282748, NM_001033561, NM_001005291, NM_006312, NM_001288724, NM_032408, NM_001145358, NM_001080424, NM_152293, NM_001973	392	245	7107	1.99801124531	0.388313348218	0.0936294191166	1.31208210995
GOTERM_MF_DIRECT	GO:0042809~vitamin D receptor binding	6	1.41843971631	0.000931862823505	NM_005120, NM_016272, NM_004229, NM_005481, NM_004774, NM_001330211	392	15	7107	7.25204081633	0.396678540791	0.080768717524	1.34859015398
GOTERM_CC_DIRECT	GO:0016592~mediator complex	8	1.89125295508	0.00113222512136	NM_005120, NM_004831, NM_018019, NM_001305456, NM_004229, NM_005481, NM_004774, NM_001330211	401	31	7347	4.72817955112	0.340909812435	0.340909812435	1.54882593532
GOTERM_MF_DIRECT	GO:0005515~protein binding	294	69.5035460993	0.00113870170085	NM_001270520, NM_005093, NM_001247996, NM_001164317, NM_001135638, NM_016457, NM_001130823, NM_005338, NM_002586, NM_002093, NM_016287, NM_015898, NM_001318088, NM_014290, NM_152383, NM_005481, NM_001289067, NM_006736, NM_017520, NM_014940, NM_130847, NM_033198, NM_004906, NM_016133, NM_014943, NM_005085, NM_153261, NM_032301, NM_001032296, NM_173216, NM_001007026, NM_001145031, NM_022836, NM_173595, NM_001007226, NM_016453, NM_016272, NM_016127, NM_001286072, NM_001080779, NM_001291641, NM_024322, NM_138392, NM_021982, NM_018372, NM_001284304, NM_005078, NM_001306210, NM_001316332, NM_182643, NM_030918, NM_006079, NM_013291, NM_004229, NM_001317805, NM_006717, NM_001122957, NM_001286458, NM_001170704, NM_006887, NM_006312, NM_001204, NM_004339, NM_032711, NM_014143, NM_001145358, NM_022648, NM_001256798, NM_001020658, NM_001330211, NM_004639, NM_003204, NM_013437, NM_001305456, NM_152735, NM_023928, NM_001164211, NM_001330395, NM_003070, NM_014712, NM_006437, NM_017620, NM_001318240, NM_022066, NM_052950, NM_004726, NM_001620, NM_032345, NM_001282748, NM_001005291, NM_206943, NM_014703, NM_024955, NM_019884, NM_006378, NM_001318253, NM_024832, NM_002613, NM_024602, NM_015409, NM_004756, NM_004618, NM_006029, NM_004759, NM_001313959, NM_006460, NM_013248, NM_001731, NM_024807, NM_001277961, NM_001320942, NM_017921, NM_013975, NM_001206938, NM_015136, NM_001113511, NM_002661, NM_005732, NM_001142675, NM_003363, NM_020714, NM_033489, NM_001288724, NM_001014831, NM_000876, NM_022817, NM_001080424, NM_001282925, NM_005749, NM_058169, NM_173510, NM_004162, NM_001066, NM_014722, NM_006015, NM_001318202, NM_001143979, NM_006289, NM_015711, NM_001206999, NM_023015, NM_001161581, NM_001291860, NM_002205, NM_001272075, NM_001286631, NM_017994, NM_006532, NM_025160, NM_004869, NM_004774, NM_004565, NM_012256, NM_014734, NM_001039469, NM_001009608, NM_033637, NM_031407, NM_014631, NM_019589, NM_015528, NM_001193495, NM_015315, NM_005920, NM_002417, NM_014203, NM_001273, NM_024544, NM_017877, NM_001190848, NM_001294338, NM_001084, NM_001324122, NM_015103, NM_001005361, NM_032999, NM_006411, NM_020120, NM_014339, NM_001322882, NM_020750, NM_002525, NM_139015, NM_015638, NM_001987, NM_002332, NM_016224, NM_001278669, NM_014233, NM_152415, NM_001300813, NM_031923, NM_020746, NM_004642, NM_001318833, NM_001300946, NM_002835, NM_018052, NM_015100, NM_001303095, NM_001128844, NM_001973, NM_018982, NM_020846, NM_001001396, NM_005451, NM_002451, NM_181846, NM_001085454, NM_001330125, NM_012204, NM_005253, NM_001085458, NM_001320755, NM_001165928, NM_001964, NM_005955, NM_014866, NM_001256012, NM_004922, NM_003920, NM_004423, NM_022130, NM_012310, NM_020395, NM_133471, NM_004429, NM_001303126, NM_001130020, NM_003685, NM_004193, NM_030928, NM_004831, NM_032408, NM_001289125, NM_020761, NM_001009552, NM_005641, NM_025233, NM_014874, NM_003162, NM_058004, NM_015205, NM_018019, NM_001421, NM_001185009, NM_001330331, NM_194460, NM_015028, NM_005334, NM_032048, NM_005526, NM_001429, NM_001286790, NM_014284, NM_017873, NM_018425, NM_002040, NM_182687, NM_004383, NM_018237, NM_182917, NM_001012267, NM_032548, NM_000286, NM_004380, NM_018026, NM_001947, NM_001304940, NM_001949, NM_138959, NM_015032, NM_005120, NM_001040716, NM_001030007, NM_005612, NM_017588, NM_001123385, NM_015016, NM_001033561, NM_153813, NM_000688, NM_014795, NM_003565, NM_201380, NM_000487, NM_001289145, NM_014997, NM_020781, NM_004819, NM_014369, NM_001131025, NM_001317040, NM_004817	392	4828	7107	1.10402858326	0.460724107286	0.0844389961929	1.64562080806
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	9	2.12765957447	0.0014952330789	NM_002332, NM_016224, NM_000876, NM_005451, NM_013437, NM_015136, NM_014045, NM_001256864, NM_001005361	388	41	7039	3.98233593161	0.936567367273	0.498145082257	2.51595564505
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	25	5.91016548463	0.00199611344333	NM_194278, NM_001001396, NM_003204, NM_018019, NM_001305456, NM_006015, NM_001323964, NM_005253, NM_139199, NM_032999, NM_003070, NM_005955, NM_022841, NM_004229, NM_005481, NM_012256, NM_001005291, NM_004831, NM_001288724, NM_032711, NM_001289125, NM_152293, NM_001273, NM_001128844, NM_001330211	388	232	7039	1.95493023462	0.974840347467	0.521214567846	3.34535358128
GOTERM_BP_DIRECT	GO:0030518~intracellular steroid hormone receptor signaling pathway	5	1.18203309693	0.00217925223815	NM_005120, NM_004229, NM_005481, NM_004774, NM_001330211	388	11	7039	8.24625117151	0.982060397436	0.48835491928	3.64694774318
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	27	6.3829787234	0.00223972291169	NM_001185009, NM_001421, NM_003204, NM_001330331, NM_006015, NM_001306210, NM_001316332, NM_001005361, NM_006079, NM_001964, NM_003070, NM_004380, NM_005481, NM_004229, NM_017620, NM_001949, NM_001318240, NM_004774, NM_004423, NM_005120, NM_001278669, NM_005612, NM_033637, NM_020781, NM_006549, NM_001128844, NM_001330211	388	261	7039	1.87673302524	0.983956296547	0.44586581041	3.74633655636
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	13	3.07328605201	0.0024379968239	NM_003162, NM_004423, NM_130847, NM_001282748, NM_015028, NM_001039469, NM_005078, NM_001085458, NM_002661, NM_033637, NM_006717, NM_019884, NM_002093	388	86	7039	2.74235794773	0.988876711473	0.430125596906	4.07154047824
GOTERM_MF_DIRECT	GO:0004872~receptor activity	11	2.60047281324	0.00267338842801	NM_024807, NM_002332, NM_005120, NM_000876, NM_018052, NM_004229, NM_005481, NM_001317805, NM_006378, NM_004774, NM_001330211	392	65	7107	3.0681711146	0.765644673349	0.165868823629	3.8236269714
GOTERM_MF_DIRECT	GO:0002039~p53 binding	9	2.12765957447	0.00322587213412	NM_031923, NM_004339, NM_001272075, NM_001318833, NM_004380, NM_001128844, NM_001429, NM_001286458, NM_002093	392	46	7107	3.54719387755	0.826442942202	0.176822319404	4.59664597147
GOTERM_CC_DIRECT	GO:0001725~stress fiber	7	1.6548463357	0.0033954628338	NM_001270520, NM_001322882, NM_005451, NM_001164317, NM_001318202, NM_001256012, NM_001080779	401	28	7347	4.58042394015	0.713969406614	0.465181719286	4.57835562831
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	15	3.54609929078	0.00341796253316	NM_002332, NM_003162, NM_004162, NM_001066, NM_005334, NM_001206999, NM_014284, NM_002093, NM_032999, NM_018425, NM_001204, NM_020761, NM_001256012, NM_001113511, NM_024544	401	114	7347	2.41074944218	0.716335959483	0.342945448229	4.60803448026
GOTERM_BP_DIRECT	GO:0016477~cell migration	11	2.60047281324	0.00461676828612	NM_002613, NM_022130, NM_001014831, NM_004383, NM_001135638, NM_001143979, NM_001282925, NM_001318253, NM_002525, NM_001731, NM_002093	388	70	7039	2.85084683358	0.99980223003	0.612329940614	7.57764212822
